CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15008545,694,Germany,Female,31,3,21810.97,1,1,1,121872.99,0
15008546,691,Spain,Male,47,1,0.0,1,1,1,48929.4,0
15008547,704,France,Male,47,2,128180.97,2,1,1,141222.81,0
15008548,654,France,Female,27,1,0.0,2,1,0,31309.39,0
15008549,704,France,Male,45,0,0.0,3,0,1,57905.02,0
15008550,680,Spain,Female,44,2,0.0,2,1,0,41289.31,0
15008551,564,France,Female,26,6,118864.39,1,1,1,5071.97,0
15008552,710,Germany,Male,43,9,101425.25,1,0,0,182417.1,1
15008553,558,France,Male,27,8,50075.59,2,0,0,15124.79,0
15008554,547,France,Male,18,9,84798.71,1,1,1,83058.32,0
15008555,670,Germany,Female,36,8,0.0,1,0,0,70855.84,1
15008556,394,France,Male,40,7,58649.06,2,1,0,36491.51,0
15008557,585,Germany,Female,36,5,0.0,1,1,0,88872.73,1
15008558,619,Spain,Female,66,0,0.0,2,0,0,100769.59,0
15008559,777,Spain,Female,41,7,0.0,1,1,0,53281.1,1
15008560,629,France,Female,39,7,140036.44,1,0,0,105237.78,0
15008561,834,Spain,Female,42,8,82828.39,3,1,1,128437.59,0
15008562,507,Germany,Male,33,9,101287.11,2,0,0,104068.25,0
15008563,695,Spain,Male,47,10,131476.12,1,1,1,179613.71,0
15008564,712,France,Male,41,5,115220.05,2,1,1,27453.5,0
15008565,561,Germany,Female,41,2,69238.01,1,1,1,167806.47,0
15008566,641,Spain,Female,31,5,135581.8,1,1,0,29124.99,0
15008567,639,Spain,Female,22,7,114399.93,1,1,1,86024.09,0
15008568,754,France,Female,32,6,0.0,1,1,1,30597.8,0
15008569,511,France,Male,40,7,0.0,2,0,1,120910.74,0
15008570,830,France,Male,33,2,87391.36,1,1,0,69126.91,0
15008571,467,France,Male,40,7,0.0,1,1,1,90406.71,0
15008572,690,France,Male,35,4,0.0,1,1,1,32814.16,0
15008573,566,France,Female,42,6,102694.19,2,0,1,94677.73,0
15008574,695,Spain,Male,28,3,80856.64,1,1,0,147258.56,0
15008575,586,France,Female,39,2,80546.1,2,1,1,186894.67,0
15008576,779,Germany,Female,31,5,0.0,1,1,0,56831.73,0
15008577,659,France,Male,22,8,83780.94,1,1,1,86797.26,0
15008578,609,France,Male,36,3,110825.52,2,1,0,156570.06,0
15008579,542,France,Male,53,8,0.0,1,1,0,111562.87,0
15008580,687,France,Male,23,2,83295.31,3,1,1,147954.55,0
15008581,693,Spain,Female,39,5,113699.53,1,1,0,156995.57,0
15008582,615,Spain,Male,45,4,70601.46,2,1,0,146732.22,0
15008583,652,France,Female,61,8,137375.38,1,1,1,190402.42,0
15008584,677,France,Female,33,5,0.0,2,1,1,146325.06,1
15008585,711,France,Male,31,1,20578.29,2,0,0,23845.94,0
15008586,554,Spain,Female,26,3,104502.67,4,1,0,160234.46,1
15008587,605,Spain,Female,49,4,68776.21,2,1,1,17834.68,0
15008588,708,Germany,Female,29,10,58110.31,1,1,1,79412.77,1
15008589,639,Germany,Male,34,10,0.0,2,0,1,70229.7,0
15008590,469,Spain,Male,19,8,28081.0,2,1,1,31348.91,0
15008591,802,France,Male,46,0,189971.25,1,1,0,21495.91,0
15008592,731,France,Male,49,8,0.0,1,1,1,57881.26,0
15008593,482,Spain,Female,46,9,82842.66,1,1,1,137283.63,1
15008594,586,Germany,Female,21,0,69101.04,2,1,0,41181.82,0
15008595,800,Germany,Female,44,0,123221.04,1,1,1,194025.38,0
15008596,693,Germany,Male,21,3,0.0,2,1,0,1031.2,0
15008597,511,France,Male,38,5,102589.91,2,0,0,113807.53,0
15008598,461,Germany,Female,40,1,138940.0,1,1,0,111769.61,1
15008599,480,Germany,Male,41,0,0.0,2,1,0,54867.79,1
15008600,602,France,Male,43,3,0.0,1,1,0,119101.97,1
15008601,714,Germany,Male,37,7,0.0,4,1,0,112228.38,1
15008602,502,Spain,Male,18,5,82165.02,1,1,1,137577.79,0
15008603,704,France,Female,43,4,109588.21,2,1,0,174641.56,0
15008604,565,France,Male,38,0,0.0,2,1,1,20107.88,0
15008605,471,France,Female,28,2,144221.14,2,1,0,167057.72,0
15008606,616,Germany,Female,22,6,203960.76,2,1,0,4105.05,0
15008607,839,France,Male,53,9,0.0,1,1,0,12335.72,1
15008608,778,Germany,Female,50,2,61314.46,2,1,1,181512.16,0
15008609,602,Spain,Male,45,4,67094.29,2,0,1,141130.5,0
15008610,669,France,Female,31,5,190980.48,4,1,1,128545.04,0
15008611,594,Spain,Male,18,8,60602.1,2,1,0,103571.05,0
15008612,460,Spain,Female,45,10,0.0,3,1,1,156015.46,0
15008613,591,France,Male,41,2,193843.73,2,1,1,145781.27,0
15008614,711,France,Female,34,5,128485.02,2,1,0,68792.29,0
15008615,537,Spain,Female,49,10,59220.15,3,1,1,99068.61,0
15008616,752,Spain,Male,46,1,123184.21,2,0,0,96473.19,1
15008617,756,France,Female,39,8,76707.88,2,0,1,86763.54,0
15008618,606,France,Male,38,8,0.0,1,1,0,136363.54,0
15008619,660,France,Male,38,6,103079.4,1,1,1,162223.35,0
15008620,774,Spain,Female,44,10,163602.33,2,1,0,191058.62,0
15008621,684,France,Female,29,8,0.0,4,1,1,82609.07,1
15008622,790,Germany,Male,42,3,79252.63,1,1,1,139707.63,0
15008623,481,Spain,Male,28,9,132888.73,2,1,0,112617.87,0
15008624,594,France,Female,51,0,70881.47,2,0,0,36196.79,0
15008625,618,Germany,Female,43,0,84392.9,2,1,1,61112.07,0
15008626,769,France,Male,31,1,0.0,1,1,1,169834.66,1
15008627,650,Spain,Male,38,9,98730.16,1,0,1,161557.56,0
15008628,579,France,Female,29,10,0.0,3,1,1,170303.48,0
15008629,639,Germany,Female,53,2,88476.02,1,1,0,8517.88,1
15008630,699,Germany,Female,54,1,0.0,1,1,0,197998.63,1
15008631,619,France,Male,44,3,0.0,2,0,1,111447.31,0
15008632,730,France,Female,53,7,78826.78,1,0,0,101219.36,0
15008633,661,France,Female,39,2,0.0,1,0,1,146884.69,0
15008634,620,France,Male,45,3,103343.29,1,1,1,26345.34,0
15008635,763,Spain,Female,50,1,111027.2,4,1,1,45721.81,0
15008636,788,Spain,Female,37,0,38666.52,1,1,0,188410.27,0
15008637,762,France,Male,38,7,0.0,1,1,1,41370.68,0
15008638,572,Germany,Female,47,6,105997.58,2,0,0,67324.16,1
15008639,764,Germany,Female,44,9,97544.12,2,0,1,49245.39,0
15008640,746,Spain,Female,30,1,0.0,1,1,1,96683.05,1
15008641,540,France,Female,18,7,84968.15,1,1,0,160793.71,0
15008642,617,France,Male,36,9,52351.1,1,1,1,167515.67,0
15008643,769,France,Male,18,2,0.0,2,1,1,65002.77,0
15008644,741,Germany,Female,28,6,104321.61,1,1,0,14854.88,0
15008645,599,France,Male,29,0,78261.7,1,1,0,22517.74,0
15008646,545,France,Male,32,2,77571.92,4,1,0,163323.76,0
15008647,774,France,Male,46,8,123961.7,2,0,1,85756.65,0
15008648,704,Germany,Male,48,3,0.0,1,1,0,164250.41,1
15008649,653,France,Female,43,0,98500.33,2,1,1,2839.03,0
15008650,573,France,Male,44,10,0.0,1,0,1,6996.15,0
15008651,719,France,Male,44,5,64182.85,1,1,0,63104.24,0
15008652,550,France,Female,18,0,0.0,1,1,0,40841.44,0
15008653,563,Germany,Female,38,9,117070.95,2,1,0,129043.38,1
15008654,688,France,Female,20,0,77629.53,1,1,1,117068.05,0
15008655,744,France,Female,43,1,82062.19,1,0,0,178861.68,0
15008656,663,Germany,Female,18,2,120855.51,1,1,0,157694.69,0
15008657,615,France,Female,36,1,89839.24,2,1,0,20170.82,0
15008658,735,France,Female,43,7,68870.69,2,1,0,177421.33,0
15008659,539,Spain,Female,26,5,37442.59,2,1,0,24013.73,0
15008660,558,France,Male,47,0,0.0,3,1,1,39354.15,1
15008661,754,France,Female,43,5,0.0,1,1,1,101067.41,0
15008662,536,France,Male,41,0,61054.74,1,0,0,22326.37,0
15008663,478,France,Male,44,8,29158.14,4,0,1,45371.57,0
15008664,555,Germany,Male,34,2,0.0,2,1,0,89548.21,1
15008665,754,Germany,Male,39,0,0.0,1,1,0,49693.26,0
15008666,735,Germany,Female,38,0,5168.33,1,1,0,189321.76,1
15008667,509,France,Female,37,1,38979.61,2,1,0,32410.06,0
15008668,571,France,Female,31,5,0.0,2,0,1,114642.36,0
15008669,507,Spain,Female,25,0,87459.07,1,1,1,99573.67,0
15008670,711,Spain,Male,34,6,68493.93,3,0,0,90507.73,0
15008671,532,France,Female,34,10,122325.78,2,1,1,46767.65,0
15008672,693,France,Male,30,3,136344.56,1,1,0,38158.71,0
15008673,630,France,Female,46,6,0.0,2,0,0,60754.14,1
15008674,659,France,Male,26,3,77665.87,4,0,1,118512.81,0
15008675,488,France,Male,36,10,109211.1,1,0,0,116179.92,0
15008676,735,France,Female,49,3,85243.73,2,1,0,154510.48,0
15008677,798,Germany,Female,47,3,0.0,1,1,0,60697.73,0
15008678,792,Germany,Female,50,9,109328.94,1,1,0,141924.45,0
15008679,656,France,Female,32,9,0.0,1,0,1,176433.37,0
15008680,453,France,Male,45,7,0.0,2,0,0,171580.65,0
15008681,615,Spain,Female,27,1,42823.26,2,1,1,93154.46,0
15008682,675,France,Female,35,7,142741.7,2,1,1,132269.32,0
15008683,662,Germany,Male,36,9,0.0,4,0,0,166320.05,0
15008684,501,France,Male,32,10,91027.45,2,1,1,31050.24,0
15008685,718,Germany,Male,34,0,73743.8,1,1,1,191465.8,0
15008686,724,France,Female,33,6,0.0,1,1,0,120441.68,0
15008687,724,France,Male,28,6,0.0,2,0,0,56495.9,0
15008688,581,France,Male,46,5,0.0,2,1,0,104822.39,0
15008689,510,France,Male,36,3,121443.22,1,1,0,147330.63,0
15008690,603,France,Female,40,4,148604.46,1,1,1,164238.54,1
15008691,763,Germany,Female,39,0,0.0,1,1,0,61641.36,1
15008692,557,France,Female,38,1,0.0,2,1,0,68454.94,1
15008693,566,France,Male,38,9,113482.56,2,1,0,163572.59,0
15008694,548,Germany,Male,34,6,185010.54,1,1,0,167885.37,0
15008695,609,Germany,Male,52,1,115347.8,2,1,0,137471.74,0
15008696,689,Spain,Female,45,7,175430.91,2,1,0,136694.3,0
15008697,715,Germany,Male,38,6,145848.38,1,1,0,50274.42,1
15008698,528,France,Male,33,9,0.0,2,1,1,191223.76,0
15008699,747,Germany,Female,36,7,177944.79,3,0,0,170044.85,0
15008700,760,Spain,Male,42,3,119513.22,1,1,0,174349.59,0
15008701,622,Spain,Female,52,0,0.0,1,1,0,39121.35,0
15008702,516,France,Male,24,6,0.0,3,0,0,196761.72,0
15008703,770,France,Female,44,0,149035.18,1,1,1,89115.65,1
15008704,686,France,Male,49,6,110970.49,3,1,0,136377.82,1
15008705,832,Germany,Male,23,8,31545.77,1,1,0,179738.35,0
15008706,511,Germany,Male,36,4,0.0,1,1,0,20181.99,1
15008707,677,Germany,Female,27,1,85794.44,1,1,1,63663.17,0
15008708,790,France,Female,42,10,42227.92,1,1,1,73648.45,0
15008709,694,Germany,Male,34,0,0.0,1,1,0,154801.94,0
15008710,440,Spain,Female,36,7,119458.71,2,1,0,59120.38,1
15008711,449,France,Female,33,3,76232.6,1,1,1,78159.29,0
15008712,822,Germany,Female,45,7,0.0,2,0,1,75915.71,0
15008713,590,France,Female,40,1,119441.7,2,1,0,182396.02,0
15008714,695,Spain,Male,40,2,0.0,2,0,1,691.33,0
15008715,525,Spain,Female,39,2,0.0,2,1,0,28085.81,0
15008716,595,Germany,Male,43,3,125670.02,1,0,0,185665.98,1
15008717,741,Germany,Male,35,8,108404.83,2,1,0,121944.43,0
15008718,677,Spain,Male,55,8,62899.8,2,0,1,18150.77,0
15008719,606,France,Female,25,4,164059.5,1,1,1,94838.76,0
15008720,726,France,Female,20,6,59658.45,1,1,1,187378.37,0
15008721,644,Spain,Female,19,8,131370.69,1,1,0,151177.91,0
15008722,746,France,Female,18,0,0.0,1,1,0,51201.0,0
15008723,608,France,Female,44,1,128223.19,1,1,0,86912.86,1
15008724,678,Spain,Male,43,5,138647.66,2,1,0,98150.3,0
15008725,841,Germany,Male,50,2,0.0,1,1,1,152956.95,0
15008726,665,France,Male,27,10,0.0,2,1,1,155648.69,0
15008727,716,France,Male,45,10,0.0,2,0,1,58754.92,0
15008728,482,France,Male,38,6,0.0,2,1,1,145222.73,0
15008729,664,France,Male,39,4,43328.12,1,0,0,194746.89,0
15008730,669,France,Female,44,9,0.0,1,1,1,14524.69,0
15008731,533,Germany,Female,30,7,85230.02,1,1,0,163058.06,0
15008732,624,France,Female,63,0,203870.25,2,1,1,118694.93,0
15008733,622,France,Female,51,8,0.0,1,1,1,76141.01,0
15008734,543,France,Male,32,10,89408.89,1,0,0,157946.85,1
15008735,601,Spain,Female,27,9,0.0,1,0,1,65182.45,0
15008736,850,France,Male,37,5,59327.8,1,1,1,67029.3,0
15008737,652,France,Male,39,4,139271.03,1,1,0,100096.74,0
15008738,679,France,Female,48,7,144296.7,2,1,0,91546.86,0
15008739,831,Germany,Male,26,3,91105.04,1,1,0,26614.35,0
15008740,411,Germany,Male,40,8,162654.49,2,1,0,5059.16,0
15008741,850,France,Male,22,4,45630.03,2,0,1,126529.25,0
15008742,721,France,Female,42,0,0.0,1,0,0,66992.72,1
15008743,531,France,Female,36,7,81622.03,1,0,1,104675.05,0
15008744,530,Germany,Male,57,8,0.0,1,1,0,41105.44,0
15008745,726,Germany,Female,22,4,3589.02,1,0,1,113550.19,0
15008746,724,France,Male,51,4,0.0,2,1,1,66218.26,0
15008747,691,France,Male,20,5,196924.42,2,0,1,122154.7,0
15008748,559,France,Male,24,8,0.0,1,1,1,135377.19,0
15008749,672,France,Female,21,4,66923.49,2,1,1,616.03,0
15008750,588,Germany,Male,40,1,0.0,1,1,0,86243.1,0
15008751,623,France,Female,26,2,0.0,1,0,1,145196.06,0
15008752,555,France,Male,24,10,94477.69,3,1,1,147958.88,0
15008753,584,France,Male,40,9,0.0,2,1,0,76163.49,1
15008754,448,Spain,Female,42,2,0.0,1,0,0,164193.85,1
15008755,794,Spain,Male,38,8,61579.25,2,1,0,130061.14,0
15008756,569,France,Male,36,7,0.0,1,1,0,197838.63,1
15008757,781,France,Male,56,5,73237.67,2,0,1,102509.85,1
15008758,606,France,Female,39,4,0.0,3,1,0,75104.93,0
15008759,592,France,Female,46,9,40404.63,1,1,1,183865.35,0
15008760,449,France,Male,39,1,90463.6,1,1,0,80699.61,1
15008761,832,Germany,Male,27,8,65499.68,3,1,1,128076.92,1
15008762,750,Germany,Male,43,9,100422.52,1,1,1,165157.61,0
15008763,559,Spain,Male,31,7,160270.96,1,0,1,92130.77,0
15008764,738,France,Female,37,4,70892.81,1,1,1,88371.01,0
15008765,752,Spain,Female,41,5,28701.87,2,0,1,57716.24,0
15008766,669,Spain,Female,18,8,137026.82,1,1,0,192427.27,0
15008767,666,France,Male,21,0,102520.83,1,1,0,188797.46,0
15008768,648,France,Female,47,3,75127.06,2,1,1,93175.33,1
15008769,574,France,Female,31,4,73712.53,3,0,1,65452.4,0
15008770,611,France,Female,31,8,97901.58,1,1,0,25565.3,0
15008771,557,France,Female,39,4,54446.76,1,1,0,95556.53,1
15008772,749,Germany,Female,34,4,0.0,2,1,1,178803.66,1
15008773,809,France,Female,42,2,0.0,1,1,0,173838.02,0
15008774,684,Spain,Male,37,7,0.0,2,1,1,23253.11,0
15008775,599,France,Female,39,6,122261.74,2,1,0,97183.13,0
15008776,607,Spain,Male,30,7,57110.47,2,1,0,163123.36,0
15008777,684,France,Female,39,3,125927.79,3,0,0,167003.78,0
15008778,703,Spain,Female,49,7,0.0,1,1,1,186865.31,0
15008779,663,France,Female,32,9,110102.49,1,1,0,40636.76,0
15008780,580,France,Male,47,3,109930.67,4,1,1,82973.22,0
15008781,762,Spain,Male,37,0,9562.27,1,1,0,190884.86,0
15008782,662,France,Male,45,3,0.0,1,1,1,54196.44,0
15008783,694,Germany,Female,39,4,0.0,1,1,1,66972.85,0
15008784,447,Germany,Female,37,9,0.0,2,1,0,45140.29,1
15008785,629,France,Female,41,7,0.0,2,1,1,107745.52,0
15008786,718,France,Male,50,9,0.0,1,1,0,105952.81,0
15008787,531,Germany,Female,40,5,85759.5,1,0,0,163432.7,1
15008788,482,France,Female,42,10,85222.69,1,1,0,82570.22,1
15008789,758,Germany,Male,34,9,130129.22,2,1,1,50053.01,0
15008790,662,Spain,Female,53,4,145505.98,1,1,0,166151.08,0
15008791,669,France,Female,44,2,119900.89,3,0,1,129906.11,0
15008792,688,France,Female,38,3,0.0,2,1,1,31260.51,0
15008793,674,Germany,Female,36,5,186911.2,1,0,0,114040.19,1
15008794,364,France,Male,47,5,0.0,1,1,0,91979.68,0
15008795,610,France,Female,31,5,199973.92,1,1,1,169156.73,0
15008796,636,France,Female,20,1,0.0,1,1,1,120334.4,0
15008797,665,Germany,Female,38,10,0.0,1,1,1,158232.01,0
15008798,652,France,Female,49,7,117312.71,1,1,0,92712.41,1
15008799,608,France,Female,53,7,228500.36,1,1,0,196081.28,0
15008800,734,Spain,Male,36,5,43516.72,2,1,0,159960.39,0
15008801,622,France,Female,38,3,102802.4,1,1,0,119724.65,0
15008802,667,France,Male,43,1,39973.08,2,1,0,162566.35,0
15008803,803,Spain,Male,35,5,0.0,1,0,1,64075.78,0
15008804,511,Germany,Male,43,5,137313.95,1,1,1,195489.07,0
15008805,432,Spain,Female,37,9,13475.36,2,0,1,83004.03,0
15008806,682,France,Female,48,2,0.0,2,0,0,74084.35,0
15008807,706,Spain,Male,45,1,151048.96,1,1,1,157515.58,1
15008808,850,France,Male,46,3,208154.31,3,0,0,126121.0,1
15008809,653,France,Female,35,7,0.0,2,0,0,153662.62,0
15008810,633,France,Female,57,4,130240.81,2,1,1,155912.53,0
15008811,599,France,Female,42,2,70878.89,1,1,0,127315.97,0
15008812,754,Spain,Male,40,4,0.0,1,1,0,168904.61,0
15008813,698,France,Male,30,8,113558.6,1,1,1,145287.87,0
15008814,728,Germany,Male,37,10,120265.5,1,0,1,115498.61,0
15008815,676,Germany,Male,39,7,68261.5,1,1,0,152232.98,0
15008816,732,Germany,Male,30,9,36278.94,2,1,1,99571.44,0
15008817,784,France,Male,35,6,0.0,1,0,1,97057.13,0
15008818,707,Germany,Male,36,3,119484.6,2,1,0,67937.78,0
15008819,598,France,Male,38,1,134877.49,1,0,1,169433.48,0
15008820,557,France,Female,20,8,0.0,1,1,0,59871.74,0
15008821,664,Spain,Male,36,2,55161.84,1,0,0,50281.79,0
15008822,795,France,Male,34,5,0.0,2,1,0,43924.12,0
15008823,669,France,Female,37,6,88272.79,2,1,0,132103.03,0
15008824,490,Spain,Female,48,2,41935.18,1,1,1,39905.86,1
15008825,820,France,Female,58,2,0.0,1,1,0,173513.53,1
15008826,694,Germany,Female,44,2,76646.84,3,1,1,139617.19,1
15008827,641,France,Female,25,2,0.0,2,1,1,157967.0,0
15008828,633,France,Female,34,2,68055.1,1,0,0,28174.46,0
15008829,428,France,Female,43,6,0.0,1,1,0,3005.99,1
15008830,570,France,Female,42,4,0.0,1,1,1,16264.04,1
15008831,568,France,Male,47,3,0.0,2,1,0,135428.02,1
15008832,709,Germany,Male,37,5,134777.2,1,0,1,20672.19,0
15008833,629,Germany,Female,34,7,0.0,2,1,1,94443.5,0
15008834,754,Spain,Male,55,1,0.0,2,1,1,160604.14,0
15008835,442,France,Female,38,2,0.0,1,1,0,71538.62,0
15008836,850,Germany,Male,27,1,30049.9,1,0,0,9419.0,0
15008837,769,Germany,Male,52,6,0.0,1,0,0,176682.33,0
15008838,691,Spain,Female,23,1,27623.57,1,0,0,141655.16,0
15008839,616,France,Male,18,4,62669.41,2,1,1,7051.8,0
15008840,725,Germany,Female,45,10,55552.07,1,1,1,64906.09,0
15008841,658,Spain,Female,47,9,38353.18,1,1,1,74471.76,1
15008842,630,France,Female,42,8,193099.48,1,1,0,173736.6,0
15008843,721,Spain,Female,24,7,0.0,1,1,1,17180.47,0
15008844,733,France,Female,37,7,104223.11,1,1,1,153993.17,0
15008845,684,Germany,Female,35,2,0.0,1,0,0,194829.71,0
15008846,604,Spain,Female,32,0,76891.16,2,1,0,77124.86,1
15008847,638,Germany,Female,52,1,0.0,1,1,1,4763.16,1
15008848,520,France,Female,27,6,84285.33,1,1,0,48038.1,0
15008849,515,France,Female,41,3,163154.38,1,1,1,25352.82,0
15008850,592,Spain,Female,49,9,104689.56,1,1,1,157806.62,0
15008851,743,France,Male,41,4,0.0,2,1,1,70285.27,0
15008852,661,France,Male,50,0,0.0,1,0,0,179666.31,0
15008853,741,Germany,Male,43,10,78136.08,2,0,0,182784.8,0
15008854,773,France,Male,42,1,0.0,2,1,1,73755.21,0
15008855,684,France,Female,41,8,121144.61,2,1,0,120949.45,0
15008856,550,France,Male,44,5,0.0,3,1,1,188834.77,0
15008857,728,France,Female,34,6,0.0,2,0,0,17263.73,0
15008858,541,Germany,Male,24,4,67640.34,1,0,0,154589.95,0
15008859,598,Germany,Male,47,8,84455.49,1,1,1,9811.92,0
15008860,780,Germany,Male,49,9,0.0,2,1,0,88736.37,0
15008861,649,Spain,Female,40,4,113208.19,1,1,0,102496.89,0
15008862,694,Spain,Male,32,5,174768.96,1,1,1,109882.64,0
15008863,454,Germany,Male,22,9,90114.09,1,0,0,169808.39,0
15008864,619,France,Female,38,8,0.0,1,1,0,41309.8,1
15008865,677,Germany,Male,24,4,133574.44,2,1,0,88214.67,0
15008866,659,France,Male,23,3,0.0,1,1,1,54876.84,0
15008867,725,Germany,Female,37,4,0.0,1,1,1,118076.36,0
15008868,589,Germany,Male,30,10,135971.94,2,1,0,111634.33,1
15008869,760,France,Male,41,4,0.0,1,0,1,157510.76,0
15008870,605,Spain,Male,36,4,33408.85,1,1,1,35508.1,0
15008871,652,France,Male,31,0,102781.1,1,0,0,163219.27,0
15008872,555,Germany,Female,20,4,109100.29,2,0,1,69710.25,0
15008873,703,France,Male,29,4,132170.42,2,1,1,113747.43,0
15008874,577,Spain,Female,29,0,144289.28,1,0,0,45688.2,0
15008875,675,France,Female,25,3,0.0,1,0,0,95506.03,1
15008876,728,France,Male,34,7,104164.28,3,1,1,33316.85,0
15008877,738,France,Female,26,3,145306.04,4,1,1,137054.38,0
15008878,850,France,Male,36,6,0.0,2,1,0,9094.0,0
15008879,650,France,Male,40,5,0.0,2,0,0,120221.55,0
15008880,620,Germany,Male,29,4,125604.22,2,1,0,150222.02,1
15008881,589,France,Male,42,8,7446.33,1,0,1,176343.35,0
15008882,708,France,Female,24,7,31656.44,1,1,0,163534.02,0
15008883,637,France,Male,26,4,79816.07,2,0,0,178902.01,0
15008884,568,Spain,Female,36,9,94321.44,1,1,1,122896.68,0
15008885,565,Germany,Female,44,6,0.0,1,0,1,10381.75,0
15008886,770,Germany,Male,46,10,0.0,1,1,1,194115.15,0
15008887,734,Germany,Female,54,8,36043.51,1,0,0,155613.99,0
15008888,777,France,Female,34,6,93028.92,1,1,0,118631.14,0
15008889,513,France,Male,36,2,135424.36,2,0,1,91901.66,0
15008890,615,France,Male,27,9,0.0,1,1,0,19516.75,0
15008891,562,Spain,Male,25,10,0.0,1,1,1,2104.4,0
15008892,662,Spain,Male,40,4,62825.51,2,1,0,87042.61,0
15008893,574,France,Male,30,8,116258.77,2,1,0,194680.89,0
15008894,784,France,Male,50,8,0.0,1,1,1,105153.15,1
15008895,615,France,Female,23,7,0.0,2,1,0,78463.87,0
15008896,828,France,Female,42,5,0.0,1,1,1,91056.26,0
15008897,732,Germany,Female,27,6,0.0,2,1,0,59695.22,0
15008898,736,France,Male,29,6,0.0,1,1,0,195348.43,0
15008899,815,Spain,Male,43,10,0.0,1,1,1,26656.08,0
15008900,656,France,Male,31,0,98002.37,2,1,0,139037.19,1
15008901,730,Spain,Male,32,7,74918.75,1,0,1,90300.2,0
15008902,680,Spain,Female,29,5,163840.84,1,1,1,30521.15,0
15008903,574,Spain,Male,55,6,0.0,2,1,0,117557.91,0
15008904,589,Germany,Male,31,9,0.0,1,0,1,118952.43,1
15008905,630,Germany,Male,38,9,156170.24,2,1,0,35959.42,1
15008906,693,Germany,Female,35,10,67662.49,2,1,1,92201.23,0
15008907,722,Germany,Female,40,1,48074.46,1,1,1,179730.21,1
15008908,703,Germany,Male,31,6,190118.85,2,1,1,22825.67,0
15008909,705,Spain,Male,35,7,0.0,2,1,0,195105.97,0
15008910,623,Germany,Male,41,4,0.0,1,0,0,1655.88,1
15008911,437,Spain,Female,29,0,196546.75,2,1,1,124567.13,0
15008912,723,Spain,Female,48,5,115346.93,2,1,1,112320.24,0
15008913,573,France,Female,49,2,24865.85,1,0,1,2291.63,0
15008914,850,France,Female,44,4,126709.37,2,1,0,124077.86,1
15008915,683,France,Male,38,8,111210.52,2,0,0,159363.53,0
15008916,782,Germany,Male,18,6,0.0,1,0,1,11701.89,0
15008917,544,Spain,Female,42,7,121152.88,1,1,1,100356.04,0
15008918,758,France,Male,34,5,169628.37,3,0,1,146018.4,0
15008919,718,Germany,Female,35,8,0.0,1,1,0,158603.41,0
15008920,686,Germany,Male,19,2,118528.88,1,1,0,164562.51,0
15008921,549,France,Male,42,0,142012.21,2,0,0,16326.01,0
15008922,582,Germany,Female,23,9,0.0,3,1,1,132704.89,0
15008923,712,Spain,Male,39,10,84411.55,1,0,0,144132.07,0
15008924,582,France,Male,47,3,127785.75,2,0,1,54958.74,0
15008925,570,Germany,Male,33,7,0.0,1,1,0,195039.55,0
15008926,601,Germany,Female,50,5,0.0,1,1,1,143666.04,0
15008927,698,France,Male,30,6,0.0,4,1,0,183414.86,0
15008928,786,France,Male,44,8,48748.05,2,0,0,138817.8,0
15008929,689,Spain,Female,24,1,188846.42,1,1,1,26023.54,0
15008930,767,France,Male,48,6,0.0,1,1,1,51830.47,0
15008931,636,France,Female,46,3,0.0,1,1,0,84667.45,0
15008932,845,France,Male,42,6,67501.46,1,0,0,85739.42,0
15008933,777,Germany,Female,34,7,128876.45,1,1,1,129125.29,0
15008934,735,Germany,Male,23,1,116164.45,1,1,0,115850.44,0
15008935,693,Germany,Female,34,6,0.0,1,1,0,17164.41,0
15008936,688,France,Female,49,7,0.0,4,1,0,168111.94,0
15008937,506,Spain,Female,39,0,45863.21,1,1,1,170671.75,0
15008938,502,France,Male,22,10,0.0,1,0,0,170247.35,0
15008939,712,France,Male,26,9,61747.49,1,1,1,43979.96,0
15008940,656,France,Female,50,4,0.0,2,0,1,63785.77,0
15008941,703,France,Male,42,8,0.0,1,0,1,147183.61,0
15008942,541,Spain,Male,25,1,90219.52,2,1,1,81117.81,0
15008943,796,Spain,Female,20,5,159965.43,2,0,1,89498.35,0
15008944,630,France,Male,31,1,158884.45,4,0,0,119373.65,1
15008945,686,Spain,Female,19,2,106772.89,1,0,0,6651.83,1
15008946,601,Spain,Male,36,10,26513.41,4,0,1,6140.51,0
15008947,681,Spain,Female,62,5,0.0,1,1,0,12012.39,1
15008948,850,France,Female,22,4,0.0,2,1,0,44563.69,0
15008949,761,Germany,Male,36,3,36879.92,1,0,1,196280.02,0
15008950,595,France,Female,51,6,63437.52,1,0,0,19650.44,1
15008951,553,Spain,Male,45,2,0.0,1,1,0,176789.07,0
15008952,684,France,Female,36,9,0.0,2,1,0,23997.92,1
15008953,618,Germany,Female,36,6,99747.49,1,1,1,147363.26,0
15008954,584,France,Male,26,8,90274.16,2,0,1,127331.01,0
15008955,840,France,Female,35,1,87643.58,2,1,1,145620.3,0
15008956,460,Germany,Male,40,4,166897.39,1,1,0,17343.06,0
15008957,718,Spain,Female,49,0,106468.3,4,1,0,150366.97,1
15008958,836,Germany,Male,31,6,0.0,1,1,0,65353.56,0
